"city","state","price","todaysDate","MinPrice","MaxPrice","AvgPrice"
"houston","TX","1493 - 1897","Mon Aug 10 07:38:51 2020",1493,1897,1695
"houston","TX","1465 - 1690","Mon Aug 10 07:38:51 2020",1465,1690,1577.5
"houston","TX","1548 - 2094","Mon Aug 10 07:38:51 2020",1548,2094,1821
"houston","TX","3739 - 5145","Mon Aug 10 07:38:51 2020",3739,5145,4442
"houston","TX","1385 - 1564","Mon Aug 10 07:38:51 2020",1385,1564,1474.5
"houston","TX","1244 - 1859","Mon Aug 10 07:38:51 2020",1244,1859,1551.5
"houston","TX","1325 - 1415","Mon Aug 10 07:38:51 2020",1325,1415,1370
"houston","TX","1450","Mon Aug 10 07:38:51 2020",1450,NA,1450
"houston","TX","1475 - 2555","Mon Aug 10 07:38:51 2020",1475,2555,2015
"houston","TX","975 - 1044","Mon Aug 10 07:38:51 2020",975,1044,1009.5
"houston","TX","1850 - 2550","Mon Aug 10 07:38:51 2020",1850,2550,2200
"houston","TX","1450 - 2120","Mon Aug 10 07:38:51 2020",1450,2120,1785
"houston","TX","1435 - 2037","Mon Aug 10 07:38:51 2020",1435,2037,1736
"houston","TX","1475 - 1620","Mon Aug 10 07:38:51 2020",1475,1620,1547.5
"houston","TX","1641 - 2487","Mon Aug 10 07:38:51 2020",1641,2487,2064
"houston","TX","1360 - 1730","Mon Aug 10 07:38:51 2020",1360,1730,1545
"houston","TX","850 - 1195","Mon Aug 10 07:38:51 2020",850,1195,1022.5
"houston","TX","1264 - 4081","Mon Aug 10 07:38:51 2020",1264,4081,2672.5
"houston","TX","1470 - 1595","Mon Aug 10 07:38:51 2020",1470,1595,1532.5
"houston","TX","1849 - 2713","Mon Aug 10 07:38:51 2020",1849,2713,2281
"houston","TX","1295 - 1999","Mon Aug 10 07:38:51 2020",1295,1999,1647
"houston","TX","1645 - 1700","Mon Aug 10 07:38:51 2020",1645,1700,1672.5
"houston","TX","1155 - 1215","Mon Aug 10 07:38:51 2020",1155,1215,1185
"houston","TX","1380 - 1507","Mon Aug 10 07:38:51 2020",1380,1507,1443.5
"houston","TX","1345 - 1610","Mon Aug 10 07:38:51 2020",1345,1610,1477.5
"houston","TX","1100","Mon Aug 10 07:38:51 2020",1100,NA,1100
"houston","TX","2078 - 4053","Mon Aug 10 07:38:51 2020",2078,4053,3065.5
"houston","TX","2285 - 4994","Mon Aug 10 07:38:51 2020",2285,4994,3639.5
"houston","TX","1131 - 1401","Mon Aug 10 07:38:51 2020",1131,1401,1266
"houston","TX","1015 - 1302","Mon Aug 10 07:38:51 2020",1015,1302,1158.5
"houston","TX","938 - 1068","Mon Aug 10 07:38:51 2020",938,1068,1003
"houston","TX","1604 - 2425","Mon Aug 10 07:38:51 2020",1604,2425,2014.5
"houston","TX","1635 - 3390","Mon Aug 10 07:38:51 2020",1635,3390,2512.5
"houston","TX","950 - 1020","Mon Aug 10 07:38:51 2020",950,1020,985
"houston","TX","1240 - 1293","Mon Aug 10 07:38:51 2020",1240,1293,1266.5
"houston","TX","2100 - 2275","Mon Aug 10 07:38:51 2020",2100,2275,2187.5
"houston","TX","1571 - 3570","Mon Aug 10 07:38:51 2020",1571,3570,2570.5
"houston","TX","1250 - 1324","Mon Aug 10 07:38:51 2020",1250,1324,1287
"houston","TX","1552 - 2288","Mon Aug 10 07:38:51 2020",1552,2288,1920
"houston","TX","853 - 1026","Mon Aug 10 07:38:51 2020",853,1026,939.5
"houston","TX","995 - 1501","Mon Aug 10 07:38:51 2020",995,1501,1248
"houston","TX","1054 - 1147","Mon Aug 10 07:38:51 2020",1054,1147,1100.5
"houston","TX","1075 - 1735","Mon Aug 10 07:38:51 2020",1075,1735,1405
"houston","TX","1584 - 2061","Mon Aug 10 07:38:51 2020",1584,2061,1822.5
"houston","TX","2193 - 3395","Mon Aug 10 07:38:51 2020",2193,3395,2794
"houston","TX","1665 - 2635","Mon Aug 10 07:38:51 2020",1665,2635,2150
"houston","TX","1458 - 1905","Mon Aug 10 07:38:51 2020",1458,1905,1681.5
"houston","TX","820 - 1555","Mon Aug 10 07:38:51 2020",820,1555,1187.5
"houston","TX","1020 - 1370","Mon Aug 10 07:38:51 2020",1020,1370,1195
"houston","TX","1609 - 1799","Mon Aug 10 07:38:51 2020",1609,1799,1704
"houston","TX","1025 - 1245","Mon Aug 10 07:38:51 2020",1025,1245,1135
"houston","TX","1139 - 1249","Mon Aug 10 07:38:51 2020",1139,1249,1194
"houston","TX","2509 - 3619","Mon Aug 10 07:38:51 2020",2509,3619,3064
"houston","TX","870 - 1365","Mon Aug 10 07:38:51 2020",870,1365,1117.5
"houston","TX","1485 - 2020","Mon Aug 10 07:38:51 2020",1485,2020,1752.5
"houston","TX","1460 - 2000","Mon Aug 10 07:38:51 2020",1460,2000,1730
"houston","TX","3133 - 8005","Mon Aug 10 07:38:51 2020",3133,8005,5569
"houston","TX","858 - 1375","Mon Aug 10 07:38:51 2020",858,1375,1116.5
"houston","TX","2085 - 3035","Mon Aug 10 07:38:51 2020",2085,3035,2560
"houston","TX","4065 - 9470","Mon Aug 10 07:38:51 2020",4065,9470,6767.5
"houston","TX","1479 - 1741","Mon Aug 10 07:38:51 2020",1479,1741,1610
"houston","TX","1891 - 2280","Mon Aug 10 07:38:51 2020",1891,2280,2085.5
"houston","TX","2169 - 2324","Mon Aug 10 07:38:51 2020",2169,2324,2246.5
"houston","TX","2385 - 3205","Mon Aug 10 07:38:51 2020",2385,3205,2795
"houston","TX","2501 - 2690","Mon Aug 10 07:38:51 2020",2501,2690,2595.5
"houston","TX","2465 - 3850","Mon Aug 10 07:38:51 2020",2465,3850,3157.5
"houston","TX","2182 - 2397","Mon Aug 10 07:38:51 2020",2182,2397,2289.5
"houston","TX","3500 - 11225","Mon Aug 10 07:38:51 2020",3500,11225,7362.5
"houston","TX","2170 - 4030","Mon Aug 10 07:38:51 2020",2170,4030,3100
"houston","TX","1820 - 1994","Mon Aug 10 07:38:51 2020",1820,1994,1907
"houston","TX","2675 - 4490","Mon Aug 10 07:38:51 2020",2675,4490,3582.5
"houston","TX","2045 - 2705","Mon Aug 10 07:38:51 2020",2045,2705,2375
"houston","TX","1300 - 1410","Mon Aug 10 07:38:51 2020",1300,1410,1355
"houston","TX","1370 - 2075","Mon Aug 10 07:38:51 2020",1370,2075,1722.5
"houston","TX","1735 - 2420","Mon Aug 10 07:38:51 2020",1735,2420,2077.5
"houston","TX","940 - 1025","Mon Aug 10 07:38:51 2020",940,1025,982.5
"houston","TX","1110 - 1340","Mon Aug 10 07:38:51 2020",1110,1340,1225
"houston","TX","1153 - 1883","Mon Aug 10 07:38:51 2020",1153,1883,1518
"houston","TX","1308 - 1424","Mon Aug 10 07:38:51 2020",1308,1424,1366
"houston","TX","1170 - 1550","Mon Aug 10 07:38:51 2020",1170,1550,1360
"houston","TX","1239","Mon Aug 10 07:38:51 2020",1239,NA,1239
"houston","TX","1555 - 2155","Mon Aug 10 07:38:51 2020",1555,2155,1855
"houston","TX","1302 - 1945","Mon Aug 10 07:38:51 2020",1302,1945,1623.5
"houston","TX","1315 - 2843","Mon Aug 10 07:38:51 2020",1315,2843,2079
"houston","TX","1119 - 1219","Mon Aug 10 07:38:51 2020",1119,1219,1169
"houston","TX","910 - 960","Mon Aug 10 07:38:51 2020",910,960,935
"houston","TX","1495 - 2285","Mon Aug 10 07:38:51 2020",1495,2285,1890
"houston","TX","1448 - 1612","Mon Aug 10 07:38:51 2020",1448,1612,1530
"houston","TX","1305 - 2423","Mon Aug 10 07:38:51 2020",1305,2423,1864
"houston","TX","1203 - 2098","Mon Aug 10 07:38:51 2020",1203,2098,1650.5
"houston","TX","1500 - 1665","Mon Aug 10 07:38:51 2020",1500,1665,1582.5
"houston","TX","1103 - 5000","Mon Aug 10 07:38:51 2020",1103,5000,3051.5
"houston","TX","1563 - 2243","Mon Aug 10 07:38:51 2020",1563,2243,1903
"houston","TX","1115 - 1539","Mon Aug 10 07:38:51 2020",1115,1539,1327
"houston","TX","2826 - 9950","Mon Aug 10 07:38:51 2020",2826,9950,6388
"houston","TX","1489 - 2392","Mon Aug 10 07:38:51 2020",1489,2392,1940.5
"houston","TX","1344 - 3604","Mon Aug 10 07:38:51 2020",1344,3604,2474
"houston","TX","1035 - 1870","Mon Aug 10 07:38:51 2020",1035,1870,1452.5
"houston","TX","1482 - 2007","Mon Aug 10 07:38:51 2020",1482,2007,1744.5
"houston","TX","1785 - 2954","Mon Aug 10 07:38:51 2020",1785,2954,2369.5
"houston","TX","2290 - 3170","Mon Aug 10 07:38:51 2020",2290,3170,2730
"houston","TX","1182 - 1791","Mon Aug 10 07:38:51 2020",1182,1791,1486.5
"houston","TX","1540 - 2705","Mon Aug 10 07:38:51 2020",1540,2705,2122.5
"houston","TX","1077 - 1457","Mon Aug 10 07:38:51 2020",1077,1457,1267
"houston","TX","1048 - 1606","Mon Aug 10 07:38:51 2020",1048,1606,1327
"houston","TX","1360 - 1875","Mon Aug 10 07:38:51 2020",1360,1875,1617.5
"san-antonio","TX","1980 - 2770","Mon Aug 10 07:38:56 2020",1980,2770,2375
"san-antonio","TX","1903 - 2952","Mon Aug 10 07:38:56 2020",1903,2952,2427.5
"san-antonio","TX","1599 - 2145","Mon Aug 10 07:38:56 2020",1599,2145,1872
"san-antonio","TX","1013 - 2450","Mon Aug 10 07:38:56 2020",1013,2450,1731.5
"san-antonio","TX","1799 - 4786","Mon Aug 10 07:38:56 2020",1799,4786,3292.5
"san-antonio","TX","949 - 1099","Mon Aug 10 07:38:56 2020",949,1099,1024
"san-antonio","TX","1409 - 3895","Mon Aug 10 07:38:56 2020",1409,3895,2652
"san-antonio","TX","1330 - 2050","Mon Aug 10 07:38:56 2020",1330,2050,1690
"san-antonio","TX","1217 - 1736","Mon Aug 10 07:38:56 2020",1217,1736,1476.5
"san-antonio","TX","1555 - 3135","Mon Aug 10 07:38:56 2020",1555,3135,2345
"san-antonio","TX","1626 - 2033","Mon Aug 10 07:38:56 2020",1626,2033,1829.5
"san-antonio","TX","1359 - 1676","Mon Aug 10 07:38:56 2020",1359,1676,1517.5
"san-antonio","TX","1725 - 3051","Mon Aug 10 07:38:56 2020",1725,3051,2388
"san-antonio","TX","1393 - 1654","Mon Aug 10 07:38:56 2020",1393,1654,1523.5
"san-antonio","TX","1410 - 1502","Mon Aug 10 07:38:56 2020",1410,1502,1456
"san-antonio","TX","1254 - 1514","Mon Aug 10 07:38:56 2020",1254,1514,1384
"san-antonio","TX","2039 - 2834","Mon Aug 10 07:38:56 2020",2039,2834,2436.5
"san-antonio","TX","899 - 1040","Mon Aug 10 07:38:56 2020",899,1040,969.5
"san-antonio","TX","2145 - 2270","Mon Aug 10 07:38:56 2020",2145,2270,2207.5
"san-antonio","TX","1189 - 1474","Mon Aug 10 07:38:56 2020",1189,1474,1331.5
"san-antonio","TX","1272 - 1635","Mon Aug 10 07:38:56 2020",1272,1635,1453.5
"san-antonio","TX","1311 - 1677","Mon Aug 10 07:38:56 2020",1311,1677,1494
"san-antonio","TX","1272 - 1584","Mon Aug 10 07:38:56 2020",1272,1584,1428
"san-antonio","TX","1489 - 2033","Mon Aug 10 07:38:56 2020",1489,2033,1761
"san-antonio","TX","1699 - 2034","Mon Aug 10 07:38:56 2020",1699,2034,1866.5
"san-antonio","TX","1420 - 1500","Mon Aug 10 07:38:56 2020",1420,1500,1460
"san-antonio","TX","1262 - 2676","Mon Aug 10 07:38:56 2020",1262,2676,1969
"san-antonio","TX","2294 - 3184","Mon Aug 10 07:38:56 2020",2294,3184,2739
"san-antonio","TX","1481 - 1806","Mon Aug 10 07:38:56 2020",1481,1806,1643.5
"san-antonio","TX","1650 - 2275","Mon Aug 10 07:38:56 2020",1650,2275,1962.5
"san-antonio","TX","1755 - 2429","Mon Aug 10 07:38:56 2020",1755,2429,2092
"san-antonio","TX","1245 - 2014","Mon Aug 10 07:38:56 2020",1245,2014,1629.5
"san-antonio","TX","887 - 2040","Mon Aug 10 07:38:56 2020",887,2040,1463.5
"san-antonio","TX","1620 - 2950","Mon Aug 10 07:38:56 2020",1620,2950,2285
"san-antonio","TX","1119 - 1325","Mon Aug 10 07:38:56 2020",1119,1325,1222
"san-antonio","TX","1361 - 1795","Mon Aug 10 07:38:56 2020",1361,1795,1578
"san-antonio","TX","873","Mon Aug 10 07:38:56 2020",873,NA,873
"san-antonio","TX","1726 - 2626","Mon Aug 10 07:38:56 2020",1726,2626,2176
"san-antonio","TX","1645 - 1735","Mon Aug 10 07:38:56 2020",1645,1735,1690
"san-antonio","TX","1554 - 1899","Mon Aug 10 07:38:56 2020",1554,1899,1726.5
"san-antonio","TX","1557 - 1685","Mon Aug 10 07:38:56 2020",1557,1685,1621
"san-antonio","TX","1000 - 1300","Mon Aug 10 07:38:56 2020",1000,1300,1150
"san-antonio","TX","1375 - 1569","Mon Aug 10 07:38:56 2020",1375,1569,1472
"san-antonio","TX","980 - 2734","Mon Aug 10 07:38:56 2020",980,2734,1857
"san-antonio","TX","950 - 1165","Mon Aug 10 07:38:56 2020",950,1165,1057.5
"san-antonio","TX","1359 - 1719","Mon Aug 10 07:38:56 2020",1359,1719,1539
"san-antonio","TX","1220","Mon Aug 10 07:38:56 2020",1220,NA,1220
"san-antonio","TX","849 - 1019","Mon Aug 10 07:38:56 2020",849,1019,934
"san-antonio","TX","1653 - 2952","Mon Aug 10 07:38:56 2020",1653,2952,2302.5
"san-antonio","TX","879 - 909","Mon Aug 10 07:38:56 2020",879,909,894
"san-antonio","TX","1067","Mon Aug 10 07:38:56 2020",1067,NA,1067
"san-antonio","TX","891 - 1127","Mon Aug 10 07:38:56 2020",891,1127,1009
"san-antonio","TX","1159 - 1240","Mon Aug 10 07:38:56 2020",1159,1240,1199.5
"san-antonio","TX","1310 - 1515","Mon Aug 10 07:38:56 2020",1310,1515,1412.5
"san-antonio","TX","1285 - 2130","Mon Aug 10 07:38:56 2020",1285,2130,1707.5
"san-antonio","TX","905 - 1181","Mon Aug 10 07:38:56 2020",905,1181,1043
"san-antonio","TX","1105 - 1281","Mon Aug 10 07:38:56 2020",1105,1281,1193
"san-antonio","TX","1299 - 2000","Mon Aug 10 07:38:56 2020",1299,2000,1649.5
"san-antonio","TX","1142 - 2247","Mon Aug 10 07:38:56 2020",1142,2247,1694.5
"san-antonio","TX","947 - 1010","Mon Aug 10 07:38:56 2020",947,1010,978.5
"san-antonio","TX","1275 - 1435","Mon Aug 10 07:38:56 2020",1275,1435,1355
"san-antonio","TX","1251 - 1460","Mon Aug 10 07:38:56 2020",1251,1460,1355.5
"san-antonio","TX","1715 - 1966","Mon Aug 10 07:38:56 2020",1715,1966,1840.5
"san-antonio","TX","1115 - 1305","Mon Aug 10 07:38:56 2020",1115,1305,1210
"san-antonio","TX","1037 - 1276","Mon Aug 10 07:38:56 2020",1037,1276,1156.5
"san-antonio","TX","1160 - 1280","Mon Aug 10 07:38:56 2020",1160,1280,1220
"san-antonio","TX","968 - 1124","Mon Aug 10 07:38:56 2020",968,1124,1046
"san-antonio","TX","820 - 1025","Mon Aug 10 07:38:56 2020",820,1025,922.5
"san-antonio","TX","1215 - 1520","Mon Aug 10 07:38:56 2020",1215,1520,1367.5
"san-antonio","TX","1199 - 1625","Mon Aug 10 07:38:56 2020",1199,1625,1412
"san-antonio","TX","1249 - 1811","Mon Aug 10 07:38:56 2020",1249,1811,1530
"san-antonio","TX","1010 - 1140","Mon Aug 10 07:38:56 2020",1010,1140,1075
"san-antonio","TX","820 - 1200","Mon Aug 10 07:38:56 2020",820,1200,1010
"san-antonio","TX","889 - 914","Mon Aug 10 07:38:56 2020",889,914,901.5
"san-antonio","TX","1015","Mon Aug 10 07:38:56 2020",1015,NA,1015
"san-antonio","TX","989 - 1009","Mon Aug 10 07:38:56 2020",989,1009,999
"san-antonio","TX","1128 - 1223","Mon Aug 10 07:38:56 2020",1128,1223,1175.5
"san-antonio","TX","1214 - 1336","Mon Aug 10 07:38:56 2020",1214,1336,1275
"san-antonio","TX","1316 - 1489","Mon Aug 10 07:38:56 2020",1316,1489,1402.5
"san-antonio","TX","987 - 1060","Mon Aug 10 07:38:56 2020",987,1060,1023.5
"san-antonio","TX","903 - 1461","Mon Aug 10 07:38:56 2020",903,1461,1182
"san-antonio","TX","1052 - 1293","Mon Aug 10 07:38:56 2020",1052,1293,1172.5
"san-antonio","TX","930 - 1070","Mon Aug 10 07:38:56 2020",930,1070,1000
"san-antonio","TX","1194 - 3277","Mon Aug 10 07:38:56 2020",1194,3277,2235.5
"san-antonio","TX","1146 - 1933","Mon Aug 10 07:38:56 2020",1146,1933,1539.5
"san-antonio","TX","955 - 1270","Mon Aug 10 07:38:56 2020",955,1270,1112.5
"san-antonio","TX","875 - 1030","Mon Aug 10 07:38:56 2020",875,1030,952.5
"san-antonio","TX","1603 - 2601","Mon Aug 10 07:38:56 2020",1603,2601,2102
"san-antonio","TX","1535 - 2154","Mon Aug 10 07:38:56 2020",1535,2154,1844.5
"san-antonio","TX","1600 - 3025","Mon Aug 10 07:38:56 2020",1600,3025,2312.5
"san-antonio","TX","1302 - 1312","Mon Aug 10 07:38:56 2020",1302,1312,1307
"san-antonio","TX","1201 - 6136","Mon Aug 10 07:38:56 2020",1201,6136,3668.5
"san-antonio","TX","1010 - 1155","Mon Aug 10 07:38:56 2020",1010,1155,1082.5
"san-antonio","TX","1232 - 1601","Mon Aug 10 07:38:56 2020",1232,1601,1416.5
"san-antonio","TX","1258 - 1693","Mon Aug 10 07:38:56 2020",1258,1693,1475.5
"san-antonio","TX","1325 - 1537","Mon Aug 10 07:38:56 2020",1325,1537,1431
"san-antonio","TX","1404 - 2651","Mon Aug 10 07:38:56 2020",1404,2651,2027.5
"san-antonio","TX","1460 - 2150","Mon Aug 10 07:38:56 2020",1460,2150,1805
"san-antonio","TX","1164 - 1650","Mon Aug 10 07:38:56 2020",1164,1650,1407
"san-antonio","TX","972 - 1165","Mon Aug 10 07:38:56 2020",972,1165,1068.5
"san-antonio","TX","1192 - 1206","Mon Aug 10 07:38:56 2020",1192,1206,1199
"san-antonio","TX","1100 - 1350","Mon Aug 10 07:38:56 2020",1100,1350,1225
"san-antonio","TX","1050","Mon Aug 10 07:38:56 2020",1050,NA,1050
"san-antonio","TX","930 - 975","Mon Aug 10 07:38:56 2020",930,975,952.5
"san-antonio","TX","1009 - 1079","Mon Aug 10 07:38:56 2020",1009,1079,1044
"san-antonio","TX","961 - 2450","Mon Aug 10 07:38:56 2020",961,2450,1705.5
"san-antonio","TX","1020 - 1120","Mon Aug 10 07:38:56 2020",1020,1120,1070
"san-antonio","TX","1115 - 1339","Mon Aug 10 07:38:56 2020",1115,1339,1227
"san-antonio","TX","1105 - 1500","Mon Aug 10 07:38:56 2020",1105,1500,1302.5
"san-antonio","TX","1399 - 1835","Mon Aug 10 07:38:56 2020",1399,1835,1617
"san-antonio","TX","1859 - 2304","Mon Aug 10 07:38:56 2020",1859,2304,2081.5
"san-antonio","TX","1509 - 1769","Mon Aug 10 07:38:56 2020",1509,1769,1639
"san-antonio","TX","1225","Mon Aug 10 07:38:56 2020",1225,NA,1225
"san-antonio","TX","1292 - 2142","Mon Aug 10 07:38:56 2020",1292,2142,1717
"san-antonio","TX","1105 - 1515","Mon Aug 10 07:38:56 2020",1105,1515,1310
"san-antonio","TX","1228","Mon Aug 10 07:38:56 2020",1228,NA,1228
"san-antonio","TX","1385 - 1495","Mon Aug 10 07:38:56 2020",1385,1495,1440
"san-antonio","TX","1790 - 3000","Mon Aug 10 07:38:56 2020",1790,3000,2395
"san-antonio","TX","1450 - 1700","Mon Aug 10 07:38:56 2020",1450,1700,1575
"san-antonio","TX","1515 - 2352","Mon Aug 10 07:38:56 2020",1515,2352,1933.5
"san-antonio","TX","1499 - 1619","Mon Aug 10 07:38:56 2020",1499,1619,1559
"san-antonio","TX","1462 - 1900","Mon Aug 10 07:38:56 2020",1462,1900,1681
"san-antonio","TX","1250 - 1330","Mon Aug 10 07:38:56 2020",1250,1330,1290
"san-antonio","TX","1451 - 1715","Mon Aug 10 07:38:56 2020",1451,1715,1583
"dallas","TX","3500 - 6350","Mon Aug 10 07:39:00 2020",3500,6350,4925
"dallas","TX","1995 - 2645","Mon Aug 10 07:39:00 2020",1995,2645,2320
"dallas","TX","1195","Mon Aug 10 07:39:00 2020",1195,NA,1195
"dallas","TX","1239 - 1285","Mon Aug 10 07:39:00 2020",1239,1285,1262
"dallas","TX","4226 - 8300","Mon Aug 10 07:39:00 2020",4226,8300,6263
"dallas","TX","3299 - 8075","Mon Aug 10 07:39:00 2020",3299,8075,5687
"dallas","TX","1290 - 1390","Mon Aug 10 07:39:00 2020",1290,1390,1340
"dallas","TX","1380 - 1585","Mon Aug 10 07:39:00 2020",1380,1585,1482.5
"dallas","TX","2050 - 6275","Mon Aug 10 07:39:00 2020",2050,6275,4162.5
"dallas","TX","1823 - 2301","Mon Aug 10 07:39:00 2020",1823,2301,2062
"dallas","TX","2085 - 2267","Mon Aug 10 07:39:00 2020",2085,2267,2176
"dallas","TX","2584 - 8269","Mon Aug 10 07:39:00 2020",2584,8269,5426.5
"dallas","TX","1652 - 3217","Mon Aug 10 07:39:00 2020",1652,3217,2434.5
"dallas","TX","1625 - 1895","Mon Aug 10 07:39:00 2020",1625,1895,1760
"dallas","TX","2286 - 3380","Mon Aug 10 07:39:00 2020",2286,3380,2833
"dallas","TX","995 - 1145","Mon Aug 10 07:39:00 2020",995,1145,1070
"dallas","TX","1734 - 5000","Mon Aug 10 07:39:00 2020",1734,5000,3367
"dallas","TX","1860 - 2082","Mon Aug 10 07:39:00 2020",1860,2082,1971
"dallas","TX","1401 - 1892","Mon Aug 10 07:39:00 2020",1401,1892,1646.5
"dallas","TX","1553 - 1795","Mon Aug 10 07:39:00 2020",1553,1795,1674
"dallas","TX","1580 - 2950","Mon Aug 10 07:39:00 2020",1580,2950,2265
"dallas","TX","1025 - 1260","Mon Aug 10 07:39:00 2020",1025,1260,1142.5
"dallas","TX","1734 - 1994","Mon Aug 10 07:39:00 2020",1734,1994,1864
"dallas","TX","1675 - 2858","Mon Aug 10 07:39:00 2020",1675,2858,2266.5
"dallas","TX","1769 - 3112","Mon Aug 10 07:39:00 2020",1769,3112,2440.5
"dallas","TX","2175 - 2335","Mon Aug 10 07:39:00 2020",2175,2335,2255
"dallas","TX","1300 - 1325","Mon Aug 10 07:39:00 2020",1300,1325,1312.5
"dallas","TX","1489 - 2249","Mon Aug 10 07:39:00 2020",1489,2249,1869
"dallas","TX","899 - 1234","Mon Aug 10 07:39:00 2020",899,1234,1066.5
"dallas","TX","1496 - 2275","Mon Aug 10 07:39:00 2020",1496,2275,1885.5
"dallas","TX","884 - 1430","Mon Aug 10 07:39:00 2020",884,1430,1157
"dallas","TX","1070 - 1397","Mon Aug 10 07:39:00 2020",1070,1397,1233.5
"dallas","TX","2375 - 3410","Mon Aug 10 07:39:00 2020",2375,3410,2892.5
"dallas","TX","940 - 1375","Mon Aug 10 07:39:00 2020",940,1375,1157.5
"dallas","TX","1488 - 1870","Mon Aug 10 07:39:00 2020",1488,1870,1679
"dallas","TX","1110 - 1200","Mon Aug 10 07:39:00 2020",1110,1200,1155
"dallas","TX","1459 - 2007","Mon Aug 10 07:39:00 2020",1459,2007,1733
"dallas","TX","2150 - 3080","Mon Aug 10 07:39:00 2020",2150,3080,2615
"dallas","TX","2144 - 3341","Mon Aug 10 07:39:00 2020",2144,3341,2742.5
"dallas","TX","1900 - 3710","Mon Aug 10 07:39:00 2020",1900,3710,2805
"dallas","TX","1630 - 2110","Mon Aug 10 07:39:00 2020",1630,2110,1870
"dallas","TX","1511 - 2316","Mon Aug 10 07:39:00 2020",1511,2316,1913.5
"dallas","TX","1650 - 1815","Mon Aug 10 07:39:00 2020",1650,1815,1732.5
"dallas","TX","1899 - 2499","Mon Aug 10 07:39:00 2020",1899,2499,2199
"dallas","TX","1645 - 3150","Mon Aug 10 07:39:00 2020",1645,3150,2397.5
"dallas","TX","2105 - 14305","Mon Aug 10 07:39:00 2020",2105,14305,8205
"dallas","TX","2900 - 4940","Mon Aug 10 07:39:00 2020",2900,4940,3920
"dallas","TX","1760 - 2575","Mon Aug 10 07:39:00 2020",1760,2575,2167.5
"dallas","TX","2710 - 3595","Mon Aug 10 07:39:00 2020",2710,3595,3152.5
"dallas","TX","2599 - 3375","Mon Aug 10 07:39:00 2020",2599,3375,2987
"dallas","TX","1907 - 2434","Mon Aug 10 07:39:00 2020",1907,2434,2170.5
"dallas","TX","1990 - 2300","Mon Aug 10 07:39:00 2020",1990,2300,2145
"dallas","TX","2575 - 10250","Mon Aug 10 07:39:00 2020",2575,10250,6412.5
"dallas","TX","2410 - 6410","Mon Aug 10 07:39:00 2020",2410,6410,4410
"dallas","TX","1880 - 3485","Mon Aug 10 07:39:00 2020",1880,3485,2682.5
"dallas","TX","2050 - 2575","Mon Aug 10 07:39:00 2020",2050,2575,2312.5
"dallas","TX","1835 - 2238","Mon Aug 10 07:39:00 2020",1835,2238,2036.5
"dallas","TX","2115 - 3150","Mon Aug 10 07:39:00 2020",2115,3150,2632.5
"dallas","TX","915 - 1095","Mon Aug 10 07:39:00 2020",915,1095,1005
"dallas","TX","2038 - 3108","Mon Aug 10 07:39:00 2020",2038,3108,2573
"dallas","TX","1963 - 3405","Mon Aug 10 07:39:00 2020",1963,3405,2684
"dallas","TX","1155 - 1185","Mon Aug 10 07:39:00 2020",1155,1185,1170
"dallas","TX","1776 - 2926","Mon Aug 10 07:39:00 2020",1776,2926,2351
"dallas","TX","1355 - 2092","Mon Aug 10 07:39:00 2020",1355,2092,1723.5
"dallas","TX","1440 - 3320","Mon Aug 10 07:39:00 2020",1440,3320,2380
"dallas","TX","1515 - 3330","Mon Aug 10 07:39:00 2020",1515,3330,2422.5
"dallas","TX","3105 - 5881","Mon Aug 10 07:39:00 2020",3105,5881,4493
"dallas","TX","1265 - 1920","Mon Aug 10 07:39:00 2020",1265,1920,1592.5
"dallas","TX","1819 - 4318","Mon Aug 10 07:39:00 2020",1819,4318,3068.5
"dallas","TX","1211 - 1633","Mon Aug 10 07:39:00 2020",1211,1633,1422
"dallas","TX","1415 - 1768","Mon Aug 10 07:39:00 2020",1415,1768,1591.5
"dallas","TX","1800 - 2450","Mon Aug 10 07:39:00 2020",1800,2450,2125
"dallas","TX","3760 - 5500","Mon Aug 10 07:39:00 2020",3760,5500,4630
"dallas","TX","1330 - 1975","Mon Aug 10 07:39:00 2020",1330,1975,1652.5
"dallas","TX","1332 - 2181","Mon Aug 10 07:39:00 2020",1332,2181,1756.5
"dallas","TX","1920 - 8175","Mon Aug 10 07:39:00 2020",1920,8175,5047.5
"dallas","TX","1415 - 2040","Mon Aug 10 07:39:00 2020",1415,2040,1727.5
"dallas","TX","2051 - 3918","Mon Aug 10 07:39:00 2020",2051,3918,2984.5
"dallas","TX","942 - 1136","Mon Aug 10 07:39:00 2020",942,1136,1039
"dallas","TX","939 - 1136","Mon Aug 10 07:39:00 2020",939,1136,1037.5
"dallas","TX","1615 - 2944","Mon Aug 10 07:39:00 2020",1615,2944,2279.5
"dallas","TX","1641 - 2253","Mon Aug 10 07:39:00 2020",1641,2253,1947
"dallas","TX","1597 - 3949","Mon Aug 10 07:39:00 2020",1597,3949,2773
"dallas","TX","1313 - 1609","Mon Aug 10 07:39:00 2020",1313,1609,1461
"dallas","TX","2485 - 4164","Mon Aug 10 07:39:00 2020",2485,4164,3324.5
"dallas","TX","1093","Mon Aug 10 07:39:00 2020",1093,NA,1093
"dallas","TX","1920 - 8380","Mon Aug 10 07:39:00 2020",1920,8380,5150
"dallas","TX","1600 - 3390","Mon Aug 10 07:39:00 2020",1600,3390,2495
