"state","city","datePosted","security_jobsPosted"
"IA","cedar+rapids",2020-07-30,2
"IA","cedar+rapids",2020-07-31,6
"IA","cedar+rapids",2020-08-01,2
"IA","cedar+rapids",2020-08-03,2
"IA","cedar+rapids",2020-08-06,3
"IA","cedar+rapids",2020-08-07,4
"IA","cedar+rapids",2020-08-08,2
"IA","cedar+rapids",2020-08-10,2
"IA","cedar+rapids",2020-08-11,1
"IA","cedar+rapids",2020-08-14,2
"IA","cedar+rapids",2020-08-15,1
"IA","cedar+rapids",2020-08-17,1
"IA","council+bluffs",2020-06-23,1
"IA","council+bluffs",2020-06-26,1
"IA","council+bluffs",2020-06-27,1
"IA","council+bluffs",2020-07-01,4
"IA","council+bluffs",2020-07-03,2
"IA","council+bluffs",2020-07-08,1
"IA","council+bluffs",2020-07-09,2
"IA","council+bluffs",2020-07-10,2
"IA","council+bluffs",2020-07-11,3
"IA","council+bluffs",2020-07-13,6
"IA","council+bluffs",2020-07-14,1
"IA","council+bluffs",2020-07-15,6
"IA","council+bluffs",2020-07-16,3
"IA","council+bluffs",2020-07-17,8
"IA","council+bluffs",2020-07-18,3
"IA","council+bluffs",2020-07-20,3
"IA","council+bluffs",2020-07-21,16
"IA","council+bluffs",2020-07-22,12
"IA","council+bluffs",2020-07-23,7
"IA","council+bluffs",2020-07-24,9
"IA","council+bluffs",2020-07-25,1
"IA","council+bluffs",2020-07-27,3
"IA","council+bluffs",2020-07-28,9
"IA","council+bluffs",2020-07-29,4
"IA","council+bluffs",2020-07-30,1
"IA","council+bluffs",2020-07-31,11
"IA","council+bluffs",2020-08-01,2
"IA","council+bluffs",2020-08-02,1
"IA","council+bluffs",2020-08-03,1
"IA","council+bluffs",2020-08-04,4
"IA","council+bluffs",2020-08-05,8
"IA","council+bluffs",2020-08-06,5
"IA","council+bluffs",2020-08-07,4
"IA","council+bluffs",2020-08-08,1
"IA","council+bluffs",2020-08-10,2
"IA","council+bluffs",2020-08-11,5
"IA","council+bluffs",2020-08-12,6
"IA","council+bluffs",2020-08-13,5
"IA","council+bluffs",2020-08-14,2
"IA","council+bluffs",2020-08-15,1
"IA","davenport",2020-06-25,1
"IA","davenport",2020-06-30,1
"IA","davenport",2020-07-01,2
"IA","davenport",2020-07-03,1
"IA","davenport",2020-07-07,1
"IA","davenport",2020-07-08,4
"IA","davenport",2020-07-09,1
"IA","davenport",2020-07-13,1
"IA","davenport",2020-07-14,7
"IA","davenport",2020-07-15,5
"IA","davenport",2020-07-16,1
"IA","davenport",2020-07-17,12
"IA","davenport",2020-07-18,7
"IA","davenport",2020-07-20,1
"IA","davenport",2020-07-21,2
"IA","davenport",2020-07-24,7
"IA","davenport",2020-07-25,2
"IA","davenport",2020-07-27,2
"IA","davenport",2020-07-28,2
"IA","davenport",2020-07-29,8
"IA","davenport",2020-07-30,3
"IA","davenport",2020-07-31,9
"IA","davenport",2020-08-01,3
"IA","davenport",2020-08-03,2
"IA","davenport",2020-08-04,3
"IA","davenport",2020-08-06,10
"IA","davenport",2020-08-07,6
"IA","davenport",2020-08-08,1
"IA","davenport",2020-08-10,1
"IA","davenport",2020-08-12,1
"IA","davenport",2020-08-13,1
"IA","davenport",2020-08-14,1
"IA","davenport",2020-08-15,2
"IA","davenport",2020-08-17,1
"IA","des+moines",2020-06-23,7
"IA","des+moines",2020-06-24,1
"IA","des+moines",2020-06-26,2
"IA","des+moines",2020-06-29,1
"IA","des+moines",2020-06-30,2
"IA","des+moines",2020-07-01,3
"IA","des+moines",2020-07-02,1
"IA","des+moines",2020-07-03,3
"IA","des+moines",2020-07-07,1
"IA","des+moines",2020-07-08,1
"IA","des+moines",2020-07-09,1
"IA","des+moines",2020-07-10,3
"IA","des+moines",2020-07-11,12
"IA","des+moines",2020-07-14,6
"IA","des+moines",2020-07-15,9
"IA","des+moines",2020-07-16,10
"IA","des+moines",2020-07-17,7
"IA","des+moines",2020-07-18,2
"IA","des+moines",2020-07-20,2
"IA","des+moines",2020-07-21,18
"IA","des+moines",2020-07-22,4
"IA","des+moines",2020-07-23,13
"IA","des+moines",2020-07-24,6
"IA","des+moines",2020-07-25,6
"IA","des+moines",2020-07-26,1
"IA","des+moines",2020-07-27,4
"IA","des+moines",2020-07-28,1
"IA","des+moines",2020-07-29,4
"IA","des+moines",2020-07-30,7
"IA","des+moines",2020-07-31,17
"IA","des+moines",2020-08-01,5
"IA","des+moines",2020-08-03,1
"IA","des+moines",2020-08-04,4
"IA","des+moines",2020-08-05,4
"IA","des+moines",2020-08-06,7
"IA","des+moines",2020-08-07,5
"IA","des+moines",2020-08-08,2
"IA","des+moines",2020-08-10,1
"IA","des+moines",2020-08-11,1
"IA","des+moines",2020-08-12,3
"IA","des+moines",2020-08-13,1
"IA","des+moines",2020-08-14,5
"IA","des+moines",2020-08-15,3
"IA","des+moines",2020-08-17,1
"IA","iowa+city",2020-06-26,1
"IA","iowa+city",2020-06-29,1
"IA","iowa+city",2020-06-30,1
"IA","iowa+city",2020-07-01,4
"IA","iowa+city",2020-07-02,2
"IA","iowa+city",2020-07-03,2
"IA","iowa+city",2020-07-04,1
"IA","iowa+city",2020-07-07,2
"IA","iowa+city",2020-07-08,2
"IA","iowa+city",2020-07-09,3
"IA","iowa+city",2020-07-10,4
"IA","iowa+city",2020-07-14,3
"IA","iowa+city",2020-07-15,6
"IA","iowa+city",2020-07-16,3
"IA","iowa+city",2020-07-17,5
"IA","iowa+city",2020-07-18,1
"IA","iowa+city",2020-07-20,1
"IA","iowa+city",2020-07-21,11
"IA","iowa+city",2020-07-22,2
"IA","iowa+city",2020-07-23,6
"IA","iowa+city",2020-07-24,1
"IA","iowa+city",2020-07-25,3
"IA","iowa+city",2020-07-27,9
"IA","iowa+city",2020-07-29,2
"IA","iowa+city",2020-07-30,1
"IA","iowa+city",2020-07-31,2
"IA","iowa+city",2020-08-01,5
"IA","iowa+city",2020-08-03,2
"IA","iowa+city",2020-08-04,4
"IA","iowa+city",2020-08-05,1
"IA","iowa+city",2020-08-06,3
"IA","iowa+city",2020-08-07,3
"IA","iowa+city",2020-08-10,4
"IA","iowa+city",2020-08-12,1
"IA","iowa+city",2020-08-14,3
"IA","iowa+city",2020-08-16,1
"IA","iowa+city",2020-08-17,2
"IA","sioux+city",2020-06-25,1
"IA","sioux+city",2020-07-01,3
"IA","sioux+city",2020-07-02,1
"IA","sioux+city",2020-07-08,3
"IA","sioux+city",2020-07-09,2
"IA","sioux+city",2020-07-14,3
"IA","sioux+city",2020-07-15,5
"IA","sioux+city",2020-07-16,2
"IA","sioux+city",2020-07-17,5
"IA","sioux+city",2020-07-18,2
"IA","sioux+city",2020-07-20,2
"IA","sioux+city",2020-07-21,5
"IA","sioux+city",2020-07-22,9
"IA","sioux+city",2020-07-24,4
"IA","sioux+city",2020-07-30,3
"IA","sioux+city",2020-07-31,6
"IA","sioux+city",2020-08-01,1
"IA","sioux+city",2020-08-05,1
"IA","sioux+city",2020-08-06,2
"IA","sioux+city",2020-08-14,1
"IA","sioux+city",2020-08-15,2
"IA","waterloo",2020-07-04,2
"IA","waterloo",2020-07-06,2
"IA","waterloo",2020-07-07,2
"IA","waterloo",2020-07-08,3
"IA","waterloo",2020-07-09,2
"IA","waterloo",2020-07-11,4
"IA","waterloo",2020-07-12,2
"IA","waterloo",2020-07-15,3
"IA","waterloo",2020-07-18,4
"IA","waterloo",2020-07-20,4
"IA","waterloo",2020-07-21,5
"IA","waterloo",2020-07-22,4
"IA","waterloo",2020-07-23,5
"IA","waterloo",2020-07-27,3
"IA","waterloo",2020-07-30,9
"IA","waterloo",2020-07-31,2
"IA","waterloo",2020-08-01,2
"IA","waterloo",2020-08-04,2
"IA","waterloo",2020-08-06,1
"IA","waterloo",2020-08-08,2
"IA","waterloo",2020-08-10,3
"IA","waterloo",2020-08-11,1
"IA","waterloo",2020-08-14,1
"IA","waterloo",2020-08-17,1
"IA","west+des+moines",2020-06-23,5
"IA","west+des+moines",2020-06-24,1
"IA","west+des+moines",2020-06-26,2
"IA","west+des+moines",2020-06-29,1
"IA","west+des+moines",2020-06-30,1
"IA","west+des+moines",2020-07-01,5
"IA","west+des+moines",2020-07-02,1
"IA","west+des+moines",2020-07-03,4
"IA","west+des+moines",2020-07-07,3
"IA","west+des+moines",2020-07-08,1
"IA","west+des+moines",2020-07-09,2
"IA","west+des+moines",2020-07-10,2
"IA","west+des+moines",2020-07-11,11
"IA","west+des+moines",2020-07-14,7
"IA","west+des+moines",2020-07-15,8
"IA","west+des+moines",2020-07-16,12
"IA","west+des+moines",2020-07-17,5
"IA","west+des+moines",2020-07-18,1
"IA","west+des+moines",2020-07-20,2
"IA","west+des+moines",2020-07-21,14
"IA","west+des+moines",2020-07-22,7
"IA","west+des+moines",2020-07-23,10
"IA","west+des+moines",2020-07-24,6
"IA","west+des+moines",2020-07-25,4
"IA","west+des+moines",2020-07-26,1
"IA","west+des+moines",2020-07-27,4
"IA","west+des+moines",2020-07-28,1
"IA","west+des+moines",2020-07-29,6
"IA","west+des+moines",2020-07-30,9
"IA","west+des+moines",2020-07-31,14
"IA","west+des+moines",2020-08-01,6
"IA","west+des+moines",2020-08-04,4
"IA","west+des+moines",2020-08-05,3
"IA","west+des+moines",2020-08-06,6
"IA","west+des+moines",2020-08-07,5
"IA","west+des+moines",2020-08-08,5
"IA","west+des+moines",2020-08-10,1
"IA","west+des+moines",2020-08-11,1
"IA","west+des+moines",2020-08-12,3
"IA","west+des+moines",2020-08-13,1
"IA","west+des+moines",2020-08-14,4
"IA","west+des+moines",2020-08-15,2
"ID","boise",2020-06-24,1
"ID","boise",2020-07-01,4
"ID","boise",2020-07-03,1
"ID","boise",2020-07-10,11
"ID","boise",2020-07-14,16
"ID","boise",2020-07-15,9
"ID","boise",2020-07-16,1
"ID","boise",2020-07-17,4
"ID","boise",2020-07-22,11
"ID","boise",2020-07-24,3
"ID","boise",2020-07-25,2
"ID","boise",2020-07-26,2
"ID","boise",2020-07-31,5
"ID","boise",2020-08-01,4
"ID","boise",2020-08-03,3
"ID","boise",2020-08-06,3
"ID","boise",2020-08-07,6
"ID","boise",2020-08-08,3
"ID","boise",2020-08-10,1
"ID","boise",2020-08-11,2
"ID","boise",2020-08-12,5
"ID","boise",2020-08-13,5
"ID","boise",2020-08-14,1
"ID","boise",2020-08-15,1
"ID","caldwell",2020-06-24,1
"ID","caldwell",2020-07-01,2
"ID","caldwell",2020-07-10,12
"ID","caldwell",2020-07-14,15
"ID","caldwell",2020-07-15,9
"ID","caldwell",2020-07-16,1
"ID","caldwell",2020-07-17,5
"ID","caldwell",2020-07-18,1
"ID","caldwell",2020-07-22,14
"ID","caldwell",2020-07-24,4
"ID","caldwell",2020-07-25,1
"ID","caldwell",2020-07-26,3
"ID","caldwell",2020-07-30,1
"ID","caldwell",2020-07-31,3
"ID","caldwell",2020-08-01,3
"ID","caldwell",2020-08-03,2
"ID","caldwell",2020-08-04,1
"ID","caldwell",2020-08-06,5
"ID","caldwell",2020-08-07,4
"ID","caldwell",2020-08-08,2
"ID","caldwell",2020-08-10,1
"ID","caldwell",2020-08-11,2
"ID","caldwell",2020-08-12,5
"ID","caldwell",2020-08-13,6
"ID","caldwell",2020-08-15,1
"ID","coeur+d'alene",2020-06-23,2
"ID","coeur+d'alene",2020-06-24,1
"ID","coeur+d'alene",2020-07-03,2
"ID","coeur+d'alene",2020-07-04,1
"ID","coeur+d'alene",2020-07-14,3
"ID","coeur+d'alene",2020-07-15,1
"ID","coeur+d'alene",2020-07-17,4
"ID","coeur+d'alene",2020-07-23,6
"ID","coeur+d'alene",2020-07-24,1
"ID","coeur+d'alene",2020-07-27,2
"ID","coeur+d'alene",2020-07-28,8
"ID","coeur+d'alene",2020-07-29,3
"ID","coeur+d'alene",2020-07-30,3
"ID","coeur+d'alene",2020-07-31,1
"ID","coeur+d'alene",2020-08-01,1
"ID","coeur+d'alene",2020-08-04,1
"ID","coeur+d'alene",2020-08-05,1
"ID","coeur+d'alene",2020-08-06,2
"ID","coeur+d'alene",2020-08-07,1
"ID","coeur+d'alene",2020-08-11,1
"ID","coeur+d'alene",2020-08-13,1
"ID","coeur+d'alene",2020-08-14,2
"ID","coeur+d'alene",2020-08-15,1
"ID","idaho+falls",2020-06-24,1
"ID","idaho+falls",2020-06-26,1
"ID","idaho+falls",2020-07-30,1
"ID","idaho+falls",2020-07-31,2
"ID","idaho+falls",2020-08-03,3
"ID","idaho+falls",2020-08-06,1
"ID","idaho+falls",2020-08-11,1
"ID","idaho+falls",2020-08-14,1
"ID","lewiston",2020-06-23,1
"ID","lewiston",2020-06-29,1
"ID","lewiston",2020-06-30,1
"ID","lewiston",2020-07-13,3
"ID","lewiston",2020-07-14,1
"ID","lewiston",2020-07-16,1
"ID","lewiston",2020-07-22,5
"ID","lewiston",2020-07-31,7
"ID","lewiston",2020-08-05,2
"ID","lewiston",2020-08-06,1
"ID","meridian",2020-07-01,4
"ID","meridian",2020-07-10,12
"ID","meridian",2020-07-14,16
"ID","meridian",2020-07-15,9
"ID","meridian",2020-07-16,1
"ID","meridian",2020-07-17,5
"ID","meridian",2020-07-22,13
"ID","meridian",2020-07-24,4
"ID","meridian",2020-07-25,2
"ID","meridian",2020-07-26,3
"ID","meridian",2020-07-28,1
"ID","meridian",2020-07-31,3
"ID","meridian",2020-08-01,3
"ID","meridian",2020-08-03,3
"ID","meridian",2020-08-06,3
"ID","meridian",2020-08-07,6
"ID","meridian",2020-08-08,2
"ID","meridian",2020-08-10,1
"ID","meridian",2020-08-11,2
"ID","meridian",2020-08-12,5
"ID","meridian",2020-08-13,4
"ID","meridian",2020-08-15,1
"ID","nampa",2020-06-24,1
"ID","nampa",2020-07-01,2
"ID","nampa",2020-07-10,11
"ID","nampa",2020-07-14,17
"ID","nampa",2020-07-15,9
"ID","nampa",2020-07-16,1
"ID","nampa",2020-07-17,5
"ID","nampa",2020-07-22,11
"ID","nampa",2020-07-24,3
"ID","nampa",2020-07-26,2
"ID","nampa",2020-07-30,1
"ID","nampa",2020-07-31,3
"ID","nampa",2020-08-01,5
"ID","nampa",2020-08-03,3
"ID","nampa",2020-08-04,1
"ID","nampa",2020-08-06,5
"ID","nampa",2020-08-07,4
"ID","nampa",2020-08-08,1
"ID","nampa",2020-08-09,1
"ID","nampa",2020-08-10,1
"ID","nampa",2020-08-11,2
"ID","nampa",2020-08-12,5
"ID","nampa",2020-08-13,6
"ID","nampa",2020-08-15,1
"ID","pocatello",2020-07-11,1
"ID","pocatello",2020-07-30,2
"ID","pocatello",2020-07-31,2
"ID","pocatello",2020-08-06,1
"ID","pocatello",2020-08-07,1
"ID","pocatello",2020-08-13,1
"ID","post+falls",2020-06-23,2
"ID","post+falls",2020-06-24,1
"ID","post+falls",2020-07-01,1
"ID","post+falls",2020-07-02,1
"ID","post+falls",2020-07-03,3
"ID","post+falls",2020-07-04,1
"ID","post+falls",2020-07-08,2
"ID","post+falls",2020-07-09,1
"ID","post+falls",2020-07-10,1
"ID","post+falls",2020-07-14,6
"ID","post+falls",2020-07-15,1
"ID","post+falls",2020-07-16,1
"ID","post+falls",2020-07-17,7
"ID","post+falls",2020-07-18,1
"ID","post+falls",2020-07-21,6
"ID","post+falls",2020-07-22,2
"ID","post+falls",2020-07-23,4
"ID","post+falls",2020-07-24,1
"ID","post+falls",2020-07-25,1
"ID","post+falls",2020-07-28,5
"ID","post+falls",2020-07-29,4
"ID","post+falls",2020-07-30,3
"ID","post+falls",2020-07-31,1
"ID","post+falls",2020-08-01,1
"ID","post+falls",2020-08-04,1
"ID","post+falls",2020-08-06,3
"ID","post+falls",2020-08-07,1
"ID","post+falls",2020-08-10,1
"ID","post+falls",2020-08-11,1
"ID","post+falls",2020-08-12,1
"ID","post+falls",2020-08-14,3
"ID","post+falls",2020-08-15,1
"ID","twin+falls",2020-07-10,1
"ID","twin+falls",2020-07-22,2
"ID","twin+falls",2020-07-23,1
"ID","twin+falls",2020-07-31,4
"ID","twin+falls",2020-08-01,1
"ID","twin+falls",2020-08-06,1
"ID","twin+falls",2020-08-07,2
"ID","twin+falls",2020-08-12,2
"ID","twin+falls",2020-08-15,1
"IL","aurora",2020-06-25,3
"IL","aurora",2020-06-30,2
"IL","aurora",2020-07-01,3
"IL","aurora",2020-07-02,1
"IL","aurora",2020-07-06,1
"IL","aurora",2020-07-07,4
"IL","aurora",2020-07-08,8
"IL","aurora",2020-07-09,3
"IL","aurora",2020-07-10,4
"IL","aurora",2020-07-11,3
"IL","aurora",2020-07-12,3
"IL","aurora",2020-07-13,1
"IL","aurora",2020-07-14,3
"IL","aurora",2020-07-15,2
"IL","aurora",2020-07-16,3
"IL","aurora",2020-07-17,9
"IL","aurora",2020-07-18,3
"IL","aurora",2020-07-21,16
"IL","aurora",2020-07-22,20
"IL","aurora",2020-07-23,13
"IL","aurora",2020-07-24,4
"IL","aurora",2020-07-25,5
"IL","aurora",2020-07-26,1
"IL","aurora",2020-07-27,2
"IL","aurora",2020-07-28,5
"IL","aurora",2020-07-29,1
"IL","aurora",2020-07-30,3
"IL","aurora",2020-07-31,16
"IL","aurora",2020-08-01,3
"IL","aurora",2020-08-02,1
"IL","aurora",2020-08-03,5
"IL","aurora",2020-08-04,1
"IL","aurora",2020-08-05,8
"IL","aurora",2020-08-06,3
"IL","aurora",2020-08-07,7
"IL","aurora",2020-08-08,2
"IL","aurora",2020-08-10,4
"IL","aurora",2020-08-11,3
"IL","aurora",2020-08-12,3
"IL","aurora",2020-08-13,6
"IL","aurora",2020-08-14,2
"IL","aurora",2020-08-15,3
"IL","aurora",2020-08-17,4
"IL","champaign",2020-06-23,1
"IL","champaign",2020-06-26,1
"IL","champaign",2020-07-01,2
"IL","champaign",2020-07-02,1
"IL","champaign",2020-07-06,2
"IL","champaign",2020-07-07,3
"IL","champaign",2020-07-08,1
"IL","champaign",2020-07-14,10
"IL","champaign",2020-07-18,3
"IL","champaign",2020-07-21,1
"IL","champaign",2020-07-22,6
"IL","champaign",2020-07-23,1
"IL","champaign",2020-07-24,4
"IL","champaign",2020-07-25,1
"IL","champaign",2020-07-26,1
"IL","champaign",2020-07-28,3
"IL","champaign",2020-07-29,5
"IL","champaign",2020-07-31,5
"IL","champaign",2020-08-03,1
"IL","champaign",2020-08-04,1
"IL","champaign",2020-08-05,2
"IL","champaign",2020-08-06,4
"IL","champaign",2020-08-07,1
"IL","champaign",2020-08-08,1
"IL","champaign",2020-08-13,1
"IL","champaign",2020-08-15,1
"IL","chicago",2020-06-23,2
"IL","chicago",2020-06-28,2
"IL","chicago",2020-06-30,2
"IL","chicago",2020-07-01,4
"IL","chicago",2020-07-02,4
"IL","chicago",2020-07-03,1
"IL","chicago",2020-07-07,1
"IL","chicago",2020-07-09,4
"IL","chicago",2020-07-10,6
"IL","chicago",2020-07-11,4
"IL","chicago",2020-07-13,3
"IL","chicago",2020-07-14,3
"IL","chicago",2020-07-15,4
"IL","chicago",2020-07-16,2
"IL","chicago",2020-07-17,10
"IL","chicago",2020-07-18,1
"IL","chicago",2020-07-21,13
"IL","chicago",2020-07-22,15
"IL","chicago",2020-07-23,6
"IL","chicago",2020-07-24,1
"IL","chicago",2020-07-25,11
"IL","chicago",2020-07-27,4
"IL","chicago",2020-07-28,4
"IL","chicago",2020-07-29,8
"IL","chicago",2020-07-30,6
"IL","chicago",2020-07-31,9
"IL","chicago",2020-08-01,6
"IL","chicago",2020-08-02,2
"IL","chicago",2020-08-03,2
"IL","chicago",2020-08-04,4
"IL","chicago",2020-08-05,6
"IL","chicago",2020-08-06,5
"IL","chicago",2020-08-07,4
"IL","chicago",2020-08-08,9
"IL","chicago",2020-08-10,5
"IL","chicago",2020-08-11,4
"IL","chicago",2020-08-12,1
"IL","chicago",2020-08-13,1
"IL","chicago",2020-08-14,4
"IL","chicago",2020-08-15,4
"IL","chicago",2020-08-16,3
"IL","chicago",2020-08-17,8
"IL","elgin",2020-06-25,1
"IL","elgin",2020-06-26,1
"IL","elgin",2020-06-30,2
"IL","elgin",2020-07-01,4
"IL","elgin",2020-07-04,1
"IL","elgin",2020-07-07,5
"IL","elgin",2020-07-08,6
"IL","elgin",2020-07-09,3
"IL","elgin",2020-07-10,6
"IL","elgin",2020-07-11,5
"IL","elgin",2020-07-12,1
"IL","elgin",2020-07-13,2
"IL","elgin",2020-07-14,6
"IL","elgin",2020-07-15,4
"IL","elgin",2020-07-16,2
"IL","elgin",2020-07-17,7
"IL","elgin",2020-07-18,1
"IL","elgin",2020-07-21,6
"IL","elgin",2020-07-22,11
"IL","elgin",2020-07-23,11
"IL","elgin",2020-07-24,3
"IL","elgin",2020-07-25,8
"IL","elgin",2020-07-28,10
"IL","elgin",2020-07-29,4
"IL","elgin",2020-07-30,1
"IL","elgin",2020-07-31,12
"IL","elgin",2020-08-01,6
"IL","elgin",2020-08-03,1
"IL","elgin",2020-08-04,4
"IL","elgin",2020-08-05,9
"IL","elgin",2020-08-06,8
"IL","elgin",2020-08-07,10
"IL","elgin",2020-08-08,3
"IL","elgin",2020-08-10,3
"IL","elgin",2020-08-11,3
"IL","elgin",2020-08-12,4
"IL","elgin",2020-08-13,4
"IL","elgin",2020-08-14,5
"IL","elgin",2020-08-15,9
"IL","elgin",2020-08-17,6
"IL","joliet",2020-06-25,2
"IL","joliet",2020-06-30,2
"IL","joliet",2020-07-01,3
"IL","joliet",2020-07-03,1
"IL","joliet",2020-07-04,1
"IL","joliet",2020-07-05,1
"IL","joliet",2020-07-06,1
"IL","joliet",2020-07-07,4
"IL","joliet",2020-07-08,4
"IL","joliet",2020-07-09,4
"IL","joliet",2020-07-10,6
"IL","joliet",2020-07-11,1
"IL","joliet",2020-07-12,3
"IL","joliet",2020-07-14,8
"IL","joliet",2020-07-15,1
"IL","joliet",2020-07-16,2
"IL","joliet",2020-07-17,10
"IL","joliet",2020-07-18,3
"IL","joliet",2020-07-20,2
"IL","joliet",2020-07-21,19
"IL","joliet",2020-07-22,17
"IL","joliet",2020-07-23,12
"IL","joliet",2020-07-25,3
"IL","joliet",2020-07-27,4
"IL","joliet",2020-07-28,4
"IL","joliet",2020-07-29,3
"IL","joliet",2020-07-30,3
"IL","joliet",2020-07-31,8
"IL","joliet",2020-08-01,4
"IL","joliet",2020-08-02,2
"IL","joliet",2020-08-03,3
"IL","joliet",2020-08-05,2
"IL","joliet",2020-08-06,2
"IL","joliet",2020-08-07,6
"IL","joliet",2020-08-08,4
"IL","joliet",2020-08-10,7
"IL","joliet",2020-08-11,2
"IL","joliet",2020-08-12,3
"IL","joliet",2020-08-13,5
"IL","joliet",2020-08-14,8
"IL","joliet",2020-08-15,4
"IL","joliet",2020-08-17,6
"IL","naperville",2020-06-23,1
"IL","naperville",2020-06-25,6
"IL","naperville",2020-06-26,1
"IL","naperville",2020-06-30,2
"IL","naperville",2020-07-01,1
"IL","naperville",2020-07-03,1
"IL","naperville",2020-07-07,5
"IL","naperville",2020-07-08,9
"IL","naperville",2020-07-09,3
"IL","naperville",2020-07-10,4
"IL","naperville",2020-07-11,2
"IL","naperville",2020-07-12,3
"IL","naperville",2020-07-14,2
"IL","naperville",2020-07-15,1
"IL","naperville",2020-07-16,4
"IL","naperville",2020-07-17,8
"IL","naperville",2020-07-18,2
"IL","naperville",2020-07-19,1
"IL","naperville",2020-07-20,1
"IL","naperville",2020-07-21,12
"IL","naperville",2020-07-22,15
"IL","naperville",2020-07-23,16
"IL","naperville",2020-07-24,3
"IL","naperville",2020-07-25,4
"IL","naperville",2020-07-28,3
"IL","naperville",2020-07-29,4
"IL","naperville",2020-07-30,3
"IL","naperville",2020-07-31,16
"IL","naperville",2020-08-02,1
"IL","naperville",2020-08-03,5
"IL","naperville",2020-08-04,1
"IL","naperville",2020-08-05,6
"IL","naperville",2020-08-06,4
"IL","naperville",2020-08-07,6
"IL","naperville",2020-08-08,5
"IL","naperville",2020-08-10,4
"IL","naperville",2020-08-11,4
"IL","naperville",2020-08-12,2
"IL","naperville",2020-08-13,6
"IL","naperville",2020-08-14,2
"IL","naperville",2020-08-15,8
"IL","naperville",2020-08-17,5
"IL","peoria",2020-06-23,2
"IL","peoria",2020-06-25,1
"IL","peoria",2020-06-26,2
"IL","peoria",2020-06-30,1
"IL","peoria",2020-07-01,1
"IL","peoria",2020-07-03,4
"IL","peoria",2020-07-09,1
"IL","peoria",2020-07-10,2
"IL","peoria",2020-07-12,1
"IL","peoria",2020-07-13,1
"IL","peoria",2020-07-14,3
"IL","peoria",2020-07-15,3
"IL","peoria",2020-07-16,2
"IL","peoria",2020-07-17,2
"IL","peoria",2020-07-22,1
"IL","peoria",2020-07-23,10
"IL","peoria",2020-07-28,3
"IL","peoria",2020-07-29,5
"IL","peoria",2020-07-31,1
"IL","peoria",2020-08-01,3
"IL","peoria",2020-08-03,4
"IL","peoria",2020-08-04,1
"IL","peoria",2020-08-05,2
"IL","peoria",2020-08-06,2
"IL","peoria",2020-08-12,1
"IL","peoria",2020-08-14,3
